title_length,body_prose_length,code_block_count,code_block_total_length,link_count,tag_count,year_month
74,892,3,4606,2,4,2021-10
81,2120,4,3080,4,4,2021-10
99,728,1,277,2,2,2021-10
79,501,0,0,0,2,2021-10
51,1082,2,451,1,4,2021-10
57,430,3,11094,0,4,2021-10
68,261,2,248,0,4,2021-10
26,503,1,1801,0,1,2021-10
51,350,0,0,0,3,2021-10
41,192,1,95,0,1,2021-10
38,121,0,0,0,3,2021-10
39,411,1,2414,0,4,2021-10
72,297,1,133,0,3,2021-10
45,161,1,222,0,3,2021-10
34,192,1,312,0,2,2021-10
65,287,1,145,1,3,2021-10
45,732,1,658,1,3,2021-10
26,461,1,244,0,4,2021-10
56,660,0,0,0,5,2021-10
55,768,4,11360,2,3,2021-10
55,587,3,2317,0,2,2021-10
91,719,0,0,1,2,2021-10
66,198,1,445,0,3,2021-10
47,243,1,942,0,2,2021-10
66,754,2,811,1,4,2021-10
57,491,1,792,0,5,2021-10
64,733,3,602,0,4,2021-10
22,232,2,896,0,3,2021-10
116,274,3,2286,0,3,2021-10
44,346,1,470,0,1,2021-10
38,490,1,3401,1,5,2021-10
55,403,0,0,1,2,2021-10
150,424,3,2949,1,5,2021-10
31,274,0,0,0,4,2021-10
74,1260,0,0,4,3,2021-10
86,880,2,338,0,4,2021-10
50,523,3,4727,0,4,2021-10
88,532,2,944,0,4,2021-10
80,749,5,5394,0,3,2021-10
81,448,2,2856,0,3,2021-10
51,315,1,471,0,5,2021-10
55,526,3,401,1,4,2021-10
30,461,0,0,0,1,2021-10
32,536,1,14,0,2,2021-10
59,448,1,92,0,3,2021-10
84,176,1,168,0,3,2021-10
67,988,5,122,0,3,2021-10
74,367,2,1539,0,5,2021-10
55,327,3,400,0,4,2021-10
77,319,0,0,1,3,2021-10
47,554,1,238,0,4,2021-10
131,918,2,296,0,2,2021-10
67,346,1,479,0,2,2021-10
51,800,0,0,0,3,2021-10
36,262,0,0,0,4,2021-10
99,4202,1,130,0,3,2021-10
47,549,2,686,2,2,2021-10
61,262,0,0,0,2,2021-10
49,323,0,0,1,3,2021-10
129,224,0,0,0,3,2021-10
35,53,1,517,0,3,2021-10
47,500,1,8852,0,5,2021-10
57,510,0,0,1,3,2021-10
66,725,0,0,0,1,2021-10
123,452,3,1778,0,3,2021-10
43,564,1,1672,0,4,2021-10
55,1016,3,7971,2,5,2021-10
51,811,0,0,0,3,2021-10
26,659,0,0,0,3,2021-10
114,483,1,543,0,3,2021-10
50,197,2,332,0,3,2021-10
47,408,1,1922,1,3,2021-10
42,1830,2,1097,0,3,2021-10
96,78,2,270,0,3,2021-10
63,299,2,362,0,1,2021-10
72,1653,0,0,3,4,2021-10
48,371,1,784,2,5,2021-10
62,379,2,186,0,2,2021-10
120,473,1,123,0,3,2021-10
38,883,2,284,2,3,2021-10
56,426,2,3649,2,1,2021-10
68,309,1,135,0,3,2021-10
57,293,0,0,0,3,2021-10
83,721,3,3098,0,5,2021-10
32,221,1,133,1,1,2021-10
60,242,1,2175,0,3,2021-10
85,936,1,631,0,4,2021-10
56,1316,0,0,0,2,2021-10
94,1023,1,1110,1,3,2021-10
38,203,1,67,0,1,2021-10
58,638,1,873,2,4,2021-10
29,49,1,452,0,1,2021-10
37,58,2,1567,0,2,2021-10
87,242,0,0,0,2,2021-10
48,299,2,584,0,2,2021-10
79,679,1,458,1,3,2021-10
70,310,1,3270,0,5,2021-10
41,704,1,434,0,1,2021-10
49,360,0,0,0,1,2021-10
61,246,1,190,0,3,2021-10
67,2033,4,710,2,5,2021-10
66,336,1,811,1,5,2021-10
44,1273,0,0,0,1,2021-10
54,783,2,8582,0,2,2021-10
56,359,0,0,1,2,2021-10
73,112,1,502,0,3,2021-10
72,263,1,92,0,1,2021-10
45,229,1,371,0,4,2021-10
19,352,3,2147,1,3,2021-10
78,1830,3,3087,0,3,2021-10
69,982,4,2025,2,2,2021-10
66,426,1,749,0,3,2021-10
65,561,0,0,0,1,2021-10
68,1059,3,1096,1,3,2021-10
42,221,2,234,0,2,2021-10
73,353,1,232,1,3,2021-10
56,300,1,88,0,2,2021-10
76,1121,0,0,0,3,2021-10
68,155,1,41,0,4,2021-10
108,391,0,0,0,4,2021-10
100,174,1,318,0,1,2021-10
61,268,1,133,0,2,2021-10
69,180,1,556,0,3,2021-10
44,247,1,340,0,2,2021-10
38,645,0,0,1,2,2021-10
57,547,3,1042,2,3,2021-10
32,603,1,1008,1,5,2021-10
61,324,3,2400,0,3,2021-10
147,445,0,0,0,3,2021-10
86,392,1,943,0,3,2021-10
48,731,2,6445,3,4,2021-10
97,603,3,1372,2,2,2021-10
137,780,1,4688,3,2,2021-10
42,314,1,7089,0,1,2021-10
26,1191,2,522,1,2,2021-10
90,87,1,84,0,2,2021-10
79,529,4,1527,0,2,2021-10
34,232,1,519,0,5,2021-10
53,484,4,830,0,2,2021-10
98,1225,5,4209,3,2,2021-10
47,485,2,1131,0,3,2021-10
73,305,1,1076,1,2,2021-10
61,198,0,0,0,3,2021-10
86,688,0,0,0,4,2021-10
62,567,0,0,0,2,2021-10
40,452,1,3665,0,5,2021-10
44,132,2,617,0,2,2021-10
65,2010,2,1561,0,5,2021-10
46,636,2,590,0,3,2021-10
37,1329,2,259,0,2,2021-10
63,525,1,346,0,2,2021-10
150,1879,8,23799,4,3,2021-10
30,411,3,559,0,2,2021-10
78,746,2,4562,4,5,2021-10
44,403,1,294,0,4,2021-10
83,886,0,0,0,3,2021-10
68,328,2,860,0,3,2021-10
67,737,1,117,0,5,2021-10
31,961,1,458,0,3,2021-10
46,136,1,223,0,2,2021-10
44,490,3,330,2,3,2021-10
41,786,0,0,1,1,2021-10
91,484,6,821,0,2,2021-10
40,193,2,523,0,5,2021-10
87,460,1,360,0,3,2021-10
77,616,5,115,0,2,2021-10
72,386,3,825,0,1,2021-10
74,193,1,251,0,3,2021-10
137,124,2,468,0,3,2021-10
33,183,1,35,0,2,2021-10
62,277,1,1547,1,2,2021-10
51,209,1,232,1,3,2021-10
79,905,0,0,1,4,2021-10
126,758,4,15363,0,2,2021-10
62,459,2,1080,1,2,2021-10
35,380,0,0,0,5,2021-10
72,532,1,844,4,2,2021-10
120,713,7,7916,0,4,2021-10
75,655,2,211,2,4,2021-10
37,661,1,274,0,1,2021-10
122,432,0,0,1,3,2021-10
67,656,2,344,2,2,2021-10
97,519,0,0,0,1,2021-10
142,174,1,299,0,1,2021-10
47,457,4,575,0,4,2021-10
36,309,2,2303,1,1,2021-10
66,309,3,686,0,3,2021-10
106,0,3,2549,0,3,2021-10
68,249,0,0,0,3,2021-10
44,392,2,2255,0,3,2021-10
59,317,2,1668,1,3,2021-10
50,269,2,190,0,3,2021-10
76,591,1,2495,0,4,2021-10
109,142,1,341,0,4,2021-10
82,417,0,0,1,4,2021-10
76,424,1,78,0,4,2021-10
72,97,2,106,0,2,2021-10
45,487,1,128,0,2,2021-10
147,775,0,0,1,2,2021-10
62,621,1,69,3,4,2021-10
135,854,2,522,0,2,2021-10
121,341,5,763,0,3,2021-10
82,1068,1,813,0,4,2021-10
27,313,7,609,0,2,2021-10
39,556,3,685,1,5,2021-10
58,910,0,0,0,3,2021-10
51,247,1,786,0,2,2021-10
47,347,0,0,0,3,2021-10
62,1199,1,872,0,5,2021-10
44,786,3,3228,0,5,2021-10
49,121,0,0,2,2,2021-10
58,261,2,1511,1,5,2021-10
86,586,1,1416,0,2,2021-10
60,388,2,3511,0,3,2021-10
48,216,0,0,0,3,2021-10
61,532,2,836,1,3,2021-10
65,585,4,876,0,4,2021-10
69,1004,5,2809,0,2,2021-10
76,461,1,1947,2,4,2021-10
34,311,1,367,0,1,2021-10
55,391,3,379,0,4,2021-10
119,591,0,0,0,3,2021-10
73,360,1,43,0,3,2021-10
70,202,1,706,1,4,2021-10
50,534,2,2948,1,3,2021-10
43,148,3,534,0,2,2021-10
39,314,1,2988,0,2,2021-10
150,2490,4,4706,2,5,2021-10
71,285,5,690,1,3,2021-10
94,624,1,1422,0,4,2021-10
57,279,2,349,2,2,2021-10
77,221,0,0,0,3,2021-10
60,435,1,191,0,1,2021-10
47,267,2,330,0,1,2021-10
78,305,1,531,0,3,2021-10
40,185,2,374,0,3,2021-10
132,592,4,2471,0,4,2021-10
66,140,1,41,0,2,2021-10
45,132,1,1020,0,2,2021-10
78,1672,3,1555,1,5,2021-10
48,464,1,1182,3,3,2021-10
38,582,0,0,0,2,2021-10
54,504,5,646,0,3,2021-10
72,622,4,1930,0,5,2021-10
89,215,1,784,0,2,2021-10
76,56,3,20529,0,3,2021-10
29,352,0,0,0,5,2021-10
72,887,1,403,0,5,2021-10
49,1432,0,0,0,4,2021-10
52,393,2,316,0,1,2021-10
81,590,2,627,0,2,2021-10
100,443,3,4886,2,5,2021-10
85,184,0,0,0,5,2021-10
38,348,1,231,0,3,2021-10
41,490,1,151,0,4,2021-10
46,296,1,4059,0,2,2021-10
40,576,0,0,3,3,2021-10
38,319,1,252,0,3,2021-10
54,522,0,0,0,4,2021-10
49,442,2,813,0,2,2021-10
90,1531,3,523,2,5,2021-10
137,243,2,1442,0,2,2021-10
70,577,4,27972,0,5,2021-10
36,531,1,154,0,1,2021-10
48,271,1,525,0,1,2021-10
33,227,0,0,1,1,2021-10
38,232,4,1259,0,2,2021-10
51,828,3,473,1,5,2021-10
37,124,2,230,0,5,2021-10
66,393,1,562,0,3,2021-10
61,412,3,941,0,2,2021-10
54,1161,3,2629,0,5,2021-10
57,234,2,866,0,2,2021-10
41,136,2,251,0,3,2021-10
61,502,0,0,1,4,2021-10
39,579,1,536,0,2,2021-10
53,175,3,1290,0,3,2021-10
90,208,2,1385,0,3,2021-10
55,587,3,1318,0,4,2021-10
55,1461,5,1961,2,3,2021-10
40,314,2,660,1,2,2021-10
50,341,1,300,0,2,2021-10
60,190,1,409,0,3,2021-10
50,546,2,3354,1,3,2021-10
54,666,0,0,0,3,2021-10
102,1592,3,735,2,5,2021-10
34,211,1,726,0,2,2021-10
67,259,0,0,1,2,2021-10
60,131,0,0,0,4,2021-10
25,815,2,934,0,3,2021-10
38,468,3,1942,0,3,2021-10
68,1306,5,942,1,5,2021-10
64,2880,4,3410,1,5,2021-10
51,286,0,0,0,1,2021-10
55,375,3,2733,0,4,2021-10
36,406,1,55,1,4,2021-10
71,882,4,943,0,1,2021-10
60,419,1,710,0,2,2021-10
61,164,2,926,1,2,2021-10
90,198,2,875,0,1,2021-10
61,1188,3,1174,1,5,2021-10
36,453,2,617,1,3,2021-10
41,394,1,508,1,3,2021-10
57,386,1,67,0,1,2021-10
38,551,0,0,0,2,2021-10
103,328,4,1612,0,2,2021-10
100,276,1,307,0,3,2021-10
76,1011,3,1871,0,5,2021-10
54,1384,3,796,1,5,2021-10
65,206,0,0,0,2,2021-10
80,872,1,317,0,2,2021-10
50,659,0,0,0,1,2021-10
80,380,0,0,0,2,2021-10
30,783,0,0,0,2,2021-10
29,109,1,353,0,4,2021-10
56,157,1,415,0,2,2021-10
72,416,1,403,0,4,2021-10
21,464,0,0,0,3,2021-10
38,690,1,532,1,1,2021-10
43,637,2,4750,0,5,2021-10
53,861,3,634,2,4,2021-10
99,326,2,1267,1,4,2021-10
63,735,1,926,0,3,2021-10
65,484,1,669,0,3,2021-10
48,110,1,82,0,4,2021-10
103,292,3,212,0,1,2021-10
66,431,2,676,0,1,2021-10
55,394,1,45,0,2,2021-10
109,833,3,732,1,3,2021-10
58,818,5,2356,1,5,2021-10
79,451,0,0,0,2,2021-10
93,498,0,0,3,2,2021-10
90,593,1,261,1,5,2021-10
70,491,1,981,0,1,2021-10
95,181,2,606,1,3,2021-10
21,319,3,1194,0,3,2021-10
46,140,1,308,2,2,2021-10
32,480,2,90,0,2,2021-10
63,836,1,1244,0,4,2021-10
43,69,2,863,0,2,2021-10
67,739,0,0,0,3,2021-10
93,380,2,785,0,2,2021-10
60,747,1,884,1,2,2021-10
70,365,2,817,0,2,2021-10
44,442,1,565,0,2,2021-10
79,361,0,0,0,2,2021-10
60,341,1,581,1,4,2021-10
47,353,1,410,0,2,2021-10
108,366,1,1803,0,1,2021-10
24,817,0,0,0,3,2021-10
79,4276,1,175,0,3,2021-10
61,1498,1,99,0,2,2021-10
114,899,0,0,0,2,2021-10
37,714,2,624,3,3,2021-10
59,1171,3,916,0,1,2021-10
104,583,1,533,2,1,2021-10
20,243,2,701,0,4,2021-10
52,362,0,0,0,5,2021-10
85,742,0,0,0,2,2021-10
36,126,1,189,0,3,2021-10
44,943,2,2080,1,2,2021-10
46,513,1,662,1,3,2021-10
58,417,0,0,0,2,2021-10
105,1559,1,432,0,5,2021-10
54,820,0,0,4,1,2021-10
79,237,0,0,0,2,2021-10
61,520,2,977,0,3,2021-10
47,567,0,0,0,5,2021-10
62,695,7,4771,2,4,2021-10
94,290,0,0,1,5,2021-10
51,0,1,238,0,3,2021-10
69,733,1,471,0,3,2021-10
72,768,1,376,0,3,2021-10
35,448,0,0,0,2,2021-10
61,250,2,377,0,4,2021-10
57,332,3,676,0,2,2021-10
95,225,1,167,0,2,2021-10
100,522,3,331,0,3,2021-10
54,878,3,70,0,4,2021-10
32,976,2,3850,2,4,2021-10
70,718,5,2406,0,2,2021-10
89,1343,2,845,1,5,2021-10
57,1857,1,123,0,3,2021-10
67,551,4,485,1,1,2021-10
27,779,5,463,1,3,2021-10
50,433,2,2129,0,3,2021-10
65,366,0,0,0,3,2021-10
73,438,1,633,0,2,2021-10
61,393,1,125,0,4,2021-10
43,361,2,598,0,4,2021-10
70,299,0,0,0,3,2021-10
50,776,0,0,0,5,2021-10
46,473,0,0,0,4,2021-10
66,1945,1,543,1,4,2021-10
77,863,2,722,2,3,2021-10
32,73,2,115,0,4,2021-10
41,373,4,870,0,1,2021-10
36,844,0,0,0,2,2021-10
55,1134,2,1220,1,4,2021-10
56,592,2,1828,3,2,2021-10
30,1051,0,0,2,4,2021-10
36,436,0,0,2,2,2021-10
142,530,3,1187,0,3,2021-10
35,272,1,280,0,2,2021-10
85,415,3,9530,0,4,2021-10
71,612,6,2021,1,4,2021-10
33,282,4,1240,0,5,2021-10
51,524,3,1087,0,2,2021-10
43,933,4,1951,1,3,2021-10
47,175,1,1085,0,2,2021-10
35,505,5,409,0,4,2021-10
61,403,1,1594,0,2,2021-10
72,590,1,306,0,5,2021-10
65,799,2,719,1,1,2021-10
45,1192,0,0,0,2,2021-10
82,776,1,1776,0,2,2021-10
33,294,3,2207,0,3,2021-10
58,217,2,146,0,1,2021-10
48,348,2,63,0,2,2021-10
56,573,6,425,0,1,2021-10
44,358,3,3390,0,3,2021-10
103,823,1,314,3,4,2021-10
106,450,2,957,1,1,2021-10
62,282,1,257,0,1,2021-10
74,533,1,115,2,5,2021-10
94,523,1,239,1,4,2021-10
56,337,1,341,0,2,2021-10
46,171,2,440,0,1,2021-10
54,713,1,780,0,2,2021-10
74,361,2,1140,0,3,2021-10
74,453,5,1264,0,5,2021-10
38,421,1,240,0,2,2021-10
39,160,0,0,0,3,2021-10
40,308,0,0,0,4,2021-10
117,439,4,5533,1,3,2021-10
54,243,2,414,0,2,2021-10
42,572,2,1928,0,5,2021-10
83,1000,0,0,0,5,2021-10
91,278,1,472,0,4,2021-10
65,309,2,331,0,1,2021-10
103,540,0,0,1,5,2021-10
52,109,2,449,0,2,2021-10
46,667,0,0,0,3,2021-10
30,483,4,403,0,5,2021-10
46,598,0,0,0,3,2021-10
40,1052,1,179,0,3,2021-10
142,247,2,1721,0,2,2021-10
63,806,0,0,0,5,2021-10
76,445,0,0,0,3,2021-10
48,273,3,421,0,3,2021-10
91,389,0,0,1,3,2021-10
68,585,3,901,0,2,2021-10
35,624,2,716,0,3,2021-10
61,986,2,1704,1,5,2021-10
39,402,2,702,0,5,2021-10
123,319,3,1642,0,4,2021-10
55,428,2,786,0,2,2021-10
83,245,1,1101,0,2,2021-10
52,903,0,0,0,2,2021-10
96,189,0,0,0,1,2021-10
43,1983,1,500,2,4,2021-10
52,403,0,0,0,2,2021-10
54,519,3,1348,0,5,2021-10
72,194,2,130,0,4,2021-10
79,838,3,6532,0,4,2021-10
56,776,0,0,1,3,2021-10
48,128,1,502,0,3,2021-10
83,437,2,1846,0,4,2021-10
45,955,0,0,0,1,2021-10
70,320,0,0,1,3,2021-10
47,345,1,187,0,2,2021-10
60,844,0,0,2,2,2021-10
33,126,1,222,0,2,2021-10
76,445,0,0,1,1,2021-10
38,215,3,581,0,2,2021-10
93,316,3,8112,0,2,2021-10
46,177,1,909,0,5,2021-10
48,236,2,1738,0,3,2021-10
47,443,1,495,0,1,2021-10
41,844,3,1146,0,5,2021-10
85,352,1,2262,0,2,2021-10
52,556,1,216,0,1,2021-10
28,300,2,300,0,3,2021-10
32,224,1,428,0,5,2021-10
50,384,2,390,0,3,2021-10
68,626,4,2911,0,2,2021-10
37,373,1,134,0,5,2021-10
78,81,0,0,0,1,2021-10
49,467,5,1803,0,3,2021-10
37,585,2,464,0,2,2021-10
30,194,1,337,0,3,2021-10
39,2376,3,142,0,2,2021-10
25,728,1,325,1,5,2021-10
40,605,2,973,0,5,2021-10
47,621,6,303,0,5,2021-10
47,308,1,562,0,4,2021-10
57,178,1,51,0,3,2021-10
89,433,1,3790,0,3,2021-10
60,569,1,184,5,2,2021-10
53,280,1,820,0,1,2021-10
47,1128,3,2056,0,3,2021-10
56,116,1,27,1,3,2021-10
50,236,1,871,0,2,2021-10
55,866,4,3855,3,2,2021-10
60,383,2,347,0,1,2021-10
31,543,1,392,2,4,2021-10
43,294,1,657,0,2,2021-10
48,161,1,231,0,1,2021-10
50,287,1,1664,0,5,2021-10
77,295,2,136,0,4,2021-10
32,514,4,527,0,4,2021-10
80,65,1,53,0,1,2021-10
46,423,1,897,2,5,2021-10
31,549,2,489,2,2,2021-10
53,1735,4,3513,1,4,2021-10
63,426,2,441,0,2,2021-10
74,344,0,0,0,1,2021-10
61,603,6,6901,0,2,2021-10
62,510,0,0,0,2,2021-10
52,250,0,0,0,2,2021-10
89,1537,2,350,0,2,2021-10
43,511,1,103,0,2,2021-10
46,221,1,2375,0,5,2021-10
63,527,2,698,0,3,2021-10
47,281,1,32,0,5,2021-10
79,491,0,0,0,3,2021-10
73,592,4,479,0,4,2021-10
66,429,0,0,0,3,2021-10
72,723,1,168,0,4,2021-10
26,269,4,1102,0,3,2021-10
65,136,1,599,0,3,2021-10
87,413,1,179,0,4,2021-10
64,665,2,380,0,2,2021-10
45,424,3,808,0,3,2021-10
47,362,0,0,0,2,2021-10
57,504,2,173,0,3,2021-10
76,570,2,262,0,3,2021-10
58,309,1,212,0,2,2021-10
52,1072,1,2245,1,3,2021-10
54,445,3,736,0,4,2021-10
70,729,3,1464,0,4,2021-10
97,355,2,91,0,4,2021-10
39,308,1,119,0,2,2021-10
132,617,1,3199,0,5,2021-10
48,489,3,1596,0,5,2021-10
32,92,0,0,1,2,2021-10
88,938,0,0,0,4,2021-10
51,169,3,87,0,3,2021-10
69,344,1,1574,1,3,2021-10
40,581,2,1076,0,2,2021-10
67,212,2,116,0,3,2021-10
38,425,0,0,0,5,2021-10
83,85,1,107,0,2,2021-10
46,231,2,3410,0,4,2021-10
37,494,4,145,0,2,2021-10
68,203,0,0,0,2,2021-10
47,339,3,129,0,3,2021-10
46,346,3,7705,0,3,2021-10
79,505,2,507,2,1,2021-10
69,323,2,730,0,2,2021-10
64,522,0,0,0,1,2021-10
107,265,5,1620,0,4,2021-10
42,343,3,486,0,3,2021-10
64,853,1,1571,0,3,2021-10
43,545,0,0,1,3,2021-10
67,305,2,1338,0,3,2021-10
47,657,1,470,0,3,2021-10
71,127,1,122,0,1,2021-10
59,389,1,189,2,5,2021-10
82,1003,2,1555,1,4,2021-10
39,574,0,0,1,2,2021-10
61,261,0,0,1,4,2021-10
56,485,1,85,0,4,2021-10
64,202,1,164,0,1,2021-10
85,267,0,0,1,3,2021-10
145,1857,2,489,0,3,2021-10
34,149,0,0,0,1,2021-10
65,811,2,1334,0,5,2021-10
44,510,2,856,0,3,2021-10
58,612,4,1290,1,4,2021-10
68,625,3,1301,0,5,2021-10
47,776,7,2196,0,3,2021-10
86,191,3,786,0,3,2021-10
61,400,2,235,0,3,2021-10
48,250,1,542,0,4,2021-10
52,552,2,790,2,3,2021-10
74,489,3,890,0,3,2021-10
45,369,1,1049,5,2,2021-10
70,358,0,0,0,3,2021-10
37,287,0,0,0,3,2021-10
39,132,0,0,0,2,2021-10
85,150,2,90,0,2,2021-10
85,305,1,2754,0,3,2021-10
44,340,2,928,1,4,2021-10
69,531,0,0,0,2,2021-10
52,659,0,0,0,3,2021-10
59,487,2,150,0,5,2021-10
68,378,3,337,1,5,2021-10
45,577,1,2043,0,2,2021-10
35,221,0,0,0,1,2021-10
61,259,4,1287,0,3,2021-10
112,968,2,400,1,3,2021-10
32,397,1,928,0,3,2021-10
46,343,2,703,0,4,2021-10
71,441,4,7117,0,4,2021-10
61,89,0,0,1,1,2021-10
57,546,1,344,0,1,2021-10
56,61,0,0,1,4,2021-10
54,556,5,636,0,3,2021-10
68,689,1,357,0,3,2021-10
34,220,2,145,0,1,2021-10
88,289,3,1267,0,3,2021-10
55,481,1,161,0,1,2021-10
64,107,0,0,0,2,2021-10
43,445,1,1274,2,4,2021-10
89,949,2,1706,1,3,2021-10
49,339,3,5882,0,3,2021-10
95,616,5,2635,0,3,2021-10
74,392,1,250,0,4,2021-10
147,1051,1,914,0,5,2021-10
111,919,2,100,1,5,2021-10
52,219,0,0,0,2,2021-10
51,178,1,177,0,2,2021-10
28,285,2,321,0,2,2021-10
36,284,6,244,0,2,2021-10
67,1422,2,374,6,1,2021-10
119,272,3,752,0,4,2021-10
49,326,0,0,0,2,2021-10
47,173,0,0,1,2,2021-10
63,897,0,0,0,1,2021-10
52,835,2,167,0,3,2021-10
97,285,0,0,0,1,2021-10
99,162,1,183,0,3,2021-10
43,384,4,2064,0,4,2021-10
51,487,5,364,0,2,2021-10
72,206,1,191,0,5,2021-10
33,480,2,936,5,5,2021-10
35,373,2,114,0,2,2021-10
36,238,1,1238,0,3,2021-10
49,905,2,31,4,3,2021-10
46,584,0,0,1,5,2021-10
107,449,1,285,0,2,2021-10
48,376,2,4361,0,2,2021-10
54,378,1,223,0,3,2021-10
60,204,1,724,0,5,2021-10
91,324,1,131,0,1,2021-10
101,415,4,2941,3,4,2021-10
57,142,0,0,0,1,2021-10
84,519,2,762,0,3,2021-10
65,390,1,850,0,4,2021-10
50,2342,8,3489,1,4,2021-10
33,457,0,0,0,3,2021-10
61,3317,5,773,0,4,2021-10
55,136,2,96,0,1,2021-10
54,639,1,137,2,3,2021-10
85,1673,1,922,0,3,2021-10
45,277,1,60,0,3,2021-10
72,284,3,1835,0,5,2021-10
58,847,3,1920,1,3,2021-10
59,580,1,3923,2,4,2021-10
102,438,7,688,0,5,2021-10
56,662,1,168,0,2,2021-10
62,92,2,194,0,1,2021-10
78,383,1,2388,1,3,2021-10
70,413,1,331,0,5,2021-10
72,752,3,447,0,1,2021-10
146,531,2,2489,2,4,2021-10
60,635,2,3452,0,3,2021-10
136,596,2,1001,0,4,2021-10
75,499,2,452,0,2,2021-10
57,584,1,1671,0,2,2021-10
44,341,2,160,0,2,2021-10
73,387,2,1832,0,2,2021-10
55,322,1,3090,0,4,2021-10
48,600,6,213,0,3,2021-10
73,808,1,292,0,3,2021-10
60,484,3,1618,0,4,2021-10
30,170,2,368,0,3,2021-10
60,833,3,944,1,3,2021-10
63,164,1,174,0,4,2021-10
64,523,4,847,0,4,2021-10
67,383,0,0,0,4,2021-10
94,506,2,202,0,2,2021-10
50,543,1,131,0,1,2021-10
85,381,1,1016,0,1,2021-10
117,103,1,150,0,3,2021-10
64,69,1,140,0,2,2021-10
35,201,1,97,0,3,2021-10
66,502,0,0,1,4,2021-10
25,447,3,378,0,2,2021-10
42,447,0,0,1,3,2021-10
71,136,1,362,0,1,2021-10
29,389,1,249,0,2,2021-10
124,266,2,1640,0,2,2021-10
50,441,0,0,1,4,2021-10
112,1555,3,1828,0,4,2021-10
20,885,3,3187,0,4,2021-10
59,247,1,44,0,2,2021-10
94,636,0,0,0,4,2021-10
26,427,3,708,0,3,2021-10
77,326,2,841,0,3,2021-10
57,324,2,1659,5,3,2021-10
49,549,0,0,0,5,2021-10
54,388,1,355,1,5,2021-10
74,1379,0,0,1,5,2021-10
87,409,3,1221,0,3,2021-10
44,329,1,494,0,1,2021-10
22,191,2,450,0,3,2021-10
43,648,1,736,3,3,2021-10
74,867,2,376,1,5,2021-10
70,574,2,788,1,2,2021-10
35,290,0,0,0,3,2021-10
42,266,1,595,1,3,2021-10
42,586,2,7502,0,4,2021-10
56,180,0,0,0,1,2021-10
41,692,2,1923,0,3,2021-10
56,364,0,0,1,3,2021-10
46,417,3,1487,0,4,2021-10
71,522,1,1992,0,3,2021-10
51,341,1,262,1,3,2021-10
69,1398,2,1838,1,3,2021-10
75,139,2,173,1,3,2021-10
33,351,0,0,0,2,2021-10
90,447,4,296,0,4,2021-10
51,419,3,538,0,4,2021-10
26,307,0,0,2,5,2021-10
66,272,0,0,0,3,2021-10
56,654,0,0,1,3,2021-10
72,954,7,620,0,2,2021-10
58,379,2,220,1,2,2021-10
57,225,2,565,0,1,2021-10
36,161,3,172,0,1,2021-10
59,242,0,0,1,3,2021-10
39,123,1,144,1,1,2021-10
31,665,0,0,2,2,2021-10
57,1292,6,5875,1,5,2021-10
52,1033,4,1862,1,4,2021-10
56,649,2,729,0,5,2021-10
101,1393,12,4146,1,5,2021-10
85,964,1,11739,0,1,2021-10
78,497,3,1269,0,1,2021-10
150,78,1,603,0,3,2021-10
44,283,3,674,0,4,2021-10
34,445,3,995,0,4,2021-10
93,544,1,61,1,3,2021-10
72,445,0,0,0,4,2021-10
18,528,2,8017,0,2,2021-10
56,405,0,0,0,3,2021-10
86,371,2,2009,1,2,2021-10
37,736,0,0,2,1,2021-10
87,257,3,1269,0,1,2021-10
57,588,0,0,0,1,2021-10
46,293,2,245,0,2,2021-10
43,329,2,458,0,1,2021-10
81,398,2,8127,1,5,2021-10
50,253,1,259,0,2,2021-10
46,507,0,0,1,3,2021-10
45,998,1,221,0,3,2021-10
28,237,1,418,0,3,2021-10
103,449,0,0,0,5,2021-10
49,443,0,0,0,2,2021-10
48,94,0,0,0,1,2021-10
46,83,2,570,0,1,2021-10
53,675,2,1498,1,4,2021-10
60,194,0,0,1,2,2021-10
53,290,2,1575,0,2,2021-10
49,1282,1,2823,3,1,2021-10
123,820,1,1192,0,4,2021-10
143,1112,1,719,1,4,2021-10
47,335,1,273,1,2,2021-10
25,346,2,1377,0,5,2021-10
47,249,3,2461,1,4,2021-10
43,164,1,555,1,2,2021-10
61,193,1,146,0,3,2021-10
53,495,3,213,0,4,2021-10
61,516,0,0,1,2,2021-10
24,112,2,176,0,1,2021-10
23,644,2,151,2,5,2021-10
79,539,2,356,0,1,2021-10
49,439,4,622,0,3,2021-10
40,628,2,1139,1,4,2021-10
36,608,1,603,0,4,2021-10
86,121,0,0,1,2,2021-10
49,63,1,313,0,1,2021-10
59,490,5,4326,2,1,2021-10
53,228,1,158,0,2,2021-10
59,381,1,388,0,5,2021-10
43,658,4,983,0,2,2021-10
56,213,0,0,1,1,2021-10
27,263,0,0,0,3,2021-10
63,210,1,745,0,2,2021-10
54,188,1,99,0,3,2021-10
82,592,1,490,1,4,2021-10
75,455,2,213,0,1,2021-10
52,205,2,759,0,4,2021-10
56,400,1,1083,0,3,2021-10
53,716,2,294,1,4,2021-10
58,362,4,2307,1,4,2021-10
72,1485,3,602,1,5,2021-10
45,205,1,636,2,2,2021-10
38,664,1,882,2,3,2021-10
58,920,1,381,0,1,2021-10
56,309,3,742,0,3,2021-10
50,313,1,4224,0,4,2021-10
